"registro_id";"data";"empresa";"cnpj_empresa";"empreendimento";"uf_empreendimento";"categoria_documento";"fornecedor";"razao_social_fornecedor";"cnpj_fornecedor";"numero_orcamento";"item_documento";"codigo_fornecedor";"descricao";"unidade_documento";"quantidade";"preco_unitario_cotado";"valor_total_linha";"desconto_pct_documento";"diferenca_total_menos_qtd_unitario";"natureza_preco";"unidade_pendente";"tipo_documento";"pagina";"arquivo_id";"arquivo_nome";"fonte_url";"arquivo_codigo"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:2";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"2";"515";"ALCOOL LIQUIDO 1 LT 70 FLOPS";"";"2";"7,99";"15,98";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:3";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"3";"373";"CAFE MELITTA TRADICIONAL 500 GR";"";"5";"39,5";"197,5";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:4";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"4";"1842";"COPO PLASTICO 200ML C/100 UN TRANSPARENTE ECOCOPPO PP";"";"10";"6,98";"69,8";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:5";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"5";"13312";"DESINFETANTE 5 LT LAVANDA - AQUAFAST";"";"3";"19,95";"59,85";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:6";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"6";"12752";"DETERGENTE 5 LT NEUTRO - AQUAFAST";"";"2";"22";"44";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:7";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"7";"12973";"FIBRA USO GERAL 101 X 225 MM BETTANIN";"";"2";"2,5";"5";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:8";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"8";"371";"FILTRO CAFE 103 C/30 UN BRIGITTA";"";"2";"5,1";"10,2";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:9";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"9";"614";"LIMPADOR 500 ML LIMPA VIDROS C/ ALCOOL SQUEEZE - VEJA";"";"2";"13";"26";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:10";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"10";"12900";"LUVA BORRACHA AZUL M - VOLK";"";"3";"4,95";"14,85";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:11";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"11";"15606";"MOP PO REFIL 80 CM TONK";"";"1";"58";"58";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:12";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"12";"12939";"MOP UMIDO 190 GR MAXITEX";"";"1";"15,5";"15,5";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:13";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"13";"800";"PAPEL HIG ROLO 8X300M LUXO - IPEL NATUREZA";"";"2";"75,72";"151,44";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:14";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"14";"15289";"PAPEL INTERFOLHADO 20 X 20 1000F/20 - PENIPEL";"";"15";"19,95";"299,25";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:15";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"15";"2037";"SABONETE ESPUMA REFIL 500ML COTTON HYDRAPLUS";"";"6";"14,95";"89,7";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:16";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"16";"399";"SACO ALVEJADO 0,50 X 0,70 - MARTINS";"";"4";"5,95";"23,8";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:17";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"17";"14674";"SACO LIXO 060 LT PRETO LEVE C/100 (8,0KG) - BASE LIX";"";"2";"24,9";"49,8";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:18";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"18";"13726";"SACO LIXO 100 LT PRETO REFORCADO C/100 (24KG) - BASE ECOSUL";"";"1";"46,86";"46,86";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"18CitFo1BwX0cLhZGpbg_S6BmearfeF70:19";"2026-04-23";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"182188";"19";"12744";"SACO LIXO 200 LT PRETO REFORCADO C/50 - BASE ECOSUL";"";"1";"39,5";"39,5";"";"0";"unitario_cotado";"true";"orcamento";"";"18CitFo1BwX0cLhZGpbg_S6BmearfeF70";"CotacaoBasePapeis_182188";"https://drive.google.com/file/d/18CitFo1BwX0cLhZGpbg_S6BmearfeF70/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:1";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"1";"2464";"ACUCAR REFINADO 1 KG CARAVELAS";"";"2";"5,45";"10,9";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:2";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"2";"15119";"AGUA SANITARIA 5 LT - MARQUI";"";"1";"8,9";"8,9";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:3";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"3";"13936";"ALCOOL LIQUIDO 5 LT FLOPS";"";"1";"45";"45";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:4";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"4";"373";"CAFE MELITTA TRADICIONAL 500 GR";"";"2";"38";"76";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:5";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"5";"1842";"COPO PLASTICO 200ML C/100 UN TRANSPARENTE ECOCOPPO PP";"";"8";"6,98";"55,84";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:6";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"6";"15917";"DESINFETANTE 5 LT LAVANDA - GIRANDO SOL";"";"1";"19,99";"19,99";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:7";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"7";"12752";"DETERGENTE 5 LT NEUTRO - AQUAFAST";"";"1";"23,95";"23,95";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:8";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"8";"371";"FILTRO CAFE 103 C/30 UN BRIGITTA";"";"2";"5,1";"10,2";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:9";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"9";"614";"LIMPADOR 500 ML LIMPA VIDROS C/ ALCOOL SQUEEZE - VEJA";"";"1";"14,5";"14,5";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:10";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"10";"800";"PAPEL HIG ROLO 8X300M LUXO - IPEL NATUREZA";"";"1";"75,95";"75,95";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:11";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"11";"15289";"PAPEL INTERFOLHADO 20 X 20 1000F/20 - PENIPEL";"";"5";"19,95";"99,75";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:12";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"12";"2037";"SABONETE ESPUMA REFIL 500ML COTTON HYDRAPLUS";"";"6";"14,95";"89,7";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:13";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"13";"14674";"SACO LIXO 060 LT PRETO LEVE C/100 (8,0KG) - BASE LIX";"";"1";"24,9";"24,9";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf:14";"2026-06-03";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ESTEIO";"RS";"Material de consumo";"BASE PAPEIS";"BASE PAPEIS";"07.986.449/0001-10";"185903";"14";"13726";"SACO LIXO 100 LT PRETO REFORCADO C/100 (24KG) - BASE ECOSUL";"";"1";"54";"54";"";"0";"unitario_cotado";"true";"orcamento";"";"1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf";"CotacaoBasePapeis_185903";"https://drive.google.com/file/d/1EVSMzEPsL1J4R3cflIRWJoXDEBfzpykf/view";"app/DadosBasePapeis.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:1";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"1";"003868";"FITA VEDA ROSCA 25 MTS. PLASTIFLUOR cod.5681";"un";"5";"7,62";"38,12";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:2";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"2";"003796";"FITA ISOLANTE PRETA 20 MTS. THOMPSON cod.5348";"un";"5";"9,97";"49,85";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:3";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"3";"000498";"FITA ZEBRADA 70 MM X 100 MTS. PLASTICOR cod.3690";"un";"5";"17,3";"86,49";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:4";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"4";"004985";"LUVA PEDREIRO POLIESTER PRETA TATIL HANDEX c.13720";"un";"5";"6,28";"31,41";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:5";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"5";"002560";"LUVA PEDREIRO MALHA PIGMENT PRETA FERTAK c.7319";"un";"5";"5,08";"25,42";"15";"0,02";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:6";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"6";"001641";"MASSA ACRILICA     5,0 KG FLEXCOLLOR cod.10377";"un";"1";"50,8";"50,8";"15";"0";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:7";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"7";"000016";"PINCEL CERDA CINZA 2 1/2"" ATLAS cod.1072";"un";"5";"11,07";"55,34";"15";"-0,01";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:8";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"8";"000942";"LUVA LATEX (10 ) DELTA PLUS  cod.2272";"un";"3";"8,82";"26,47";"15";"0,01";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh:9";"2026-03-10";"Capital Realty";"03.015.145/0001-54";"MEGA CENTRO LOGÍSTICO ITAJAÍ";"SC";"Material de manutenção";"Litoral";"ANDERSON AUGUSTO FRANCISCO & CIA LTDA";"10.222.490/0001-24";"055469";"9";"004452";"ESTOPA DE PANO ""pacote"" 1 kg cod.2112";"un";"10";"9,55";"95,46";"15";"-0,04";"unitario_cotado";"false";"orcamento";"1";"1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh";"Orç Litoral - 1.110,16.pdf";"https://drive.google.com/file/d/1ETsvvpStTPid5Hv_xqQioC82ij5ub8Lh/view";"app/DadosLitoral.gs"
